species_strain	species	num_gene	num_strain_sample	sum_strain_depth	species_gene_frac	log_selected_gene_depth_ratio_std	num_geno_positions
100022_41	100022	3479	6	58.84586282824916	0.9977827050997784	0.1922225102382414	8001
100022_42	100022	3833	12	245.57408451655203	0.9988913525498893	0.1922298740163561	7568
100022_43	100022	3443	3	14.297826421384515	0.9955654101995566	0.185825222588154	7714
100022_44	100022	2977	13	34.866732005478895	0.9977827050997784	0.2127060651369279	7327
100022_46	100022	3896	1	3.344347322539885	0.9800443458980044	0.2191065433265527	8022
100022_50	100022	3973	15	128.7677836914293	0.9988913525498893	0.1956308620814517	6988
100022_51	100022	4715	3	19.031381400977825	0.9988913525498893	0.212849492635206	7138
100022_53	100022	4028	9	44.16943588991255	0.9988913525498893	0.1939153038378037	7100
100022_54	100022	3790	2	2.2859803663971654	0.951219512195122	0.2149598653163759	7729
100022_55	100022	3363	5	25.091131327227394	0.9988913525498893	0.1905723834432556	6899
100022_56	100022	3589	11	65.65744118319535	0.9988913525498893	0.1906467404838596	7158
100022_58	100022	3404	1	13.724709039422546	1.0	0.1909483536882252	5862
100022_6	100022	2830	16	493.6657388330483	0.9822616407982262	0.1842460126555637	1248
100022_60	100022	4321	8	32.33492739218234	1.0	0.1998274375610416	7007
100022_62	100022	4292	21	173.6209438138518	1.0	0.2026533194809485	7006
100022_63	100022	4763	14	46.39535111871727	0.9988913525498893	0.2154337497885121	7081
100022_64	100022	3859	13	66.33812368268721	0.9988913525498893	0.1909163338683551	7301
100022_67	100022	3710	1	2.0953430904428623	0.9600886917960088	0.2120931757229089	7793
100022_68	100022	4933	10	22.525593755503927	0.9966740576496674	0.2209929981276218	8232
100022_69	100022	3939	2	3.9657206890656265	0.983370288248337	0.2051610897353196	3671
100022_7	100022	3303	12	225.3331326640333	1.0	0.1855564526816782	7547
100022_73	100022	3634	2	27.842563018047407	0.9977827050997784	0.1949897761301454	6546
100022_77	100022	3517	1	16.348153387049138	0.9955654101995566	0.1886139542132902	3745
100022_80	100022	3954	5	42.90546611610287	1.0	0.190470019416663	6625
100022_84	100022	3435	9	64.56979720841387	0.9988913525498893	0.1842113555395287	7626
100022_86	100022	3782	16	66.04946745358004	1.0	0.1921057078659142	7241
100022_89	100022	3549	7	30.665048255403548	0.9977827050997784	0.19170974714333	5096
100022_91	100022	4107	9	61.7743520934842	1.0	0.1982281197404025	6285
100022_92	100022	3509	5	26.605835930716754	0.9977827050997784	0.1926251887012684	7270
100022_93	100022	4038	12	107.39771826239247	0.9977827050997784	0.1963828433874228	7270
100022_96	100022	4760	8	14.166352173593252	0.9955654101995566	0.2420736366810052	6933
100022_97	100022	3297	7	33.9350967635201	0.9977827050997784	0.188819998302763	7057
100022_98	100022	4600	9	13.555944911311991	0.991130820399113	0.2073103393477867	5579
100027_4	100027	2729	5	58.53060214362806	0.9795258620689656	0.2362717148324218	62844
100028_0	100028	2340	11	18.59201690335017	0.9857988165680474	0.1847156577696473	16131
100028_1	100028	2224	9	11.423163160398545	0.97396449704142	0.1832566187311992	16017
100028_10	100028	2364	14	59.465367864878814	0.9905325443786982	0.1803506187178623	16094
100028_12	100028	2226	16	13.356818328188307	0.983431952662722	0.1823041095269383	1571
100028_18	100028	2247	12	7.676709412794942	0.9656804733727812	0.1890712054302191	16171
100028_19	100028	2196	8	7.766012853923991	0.970414201183432	0.1802284371105289	4243
100028_2	100028	2253	9	18.273841830645893	0.9893491124260356	0.1813402549787129	4587
100028_27	100028	2230	11	9.728933810077503	0.970414201183432	0.1879930933367864	15999
100028_34	100028	2258	7	18.46900009779872	0.9893491124260356	0.1812848922642697	15899
100028_39	100028	2144	6	5.461219338275108	0.9562130177514792	0.1882732233873978	1016
100028_4	100028	2153	13	61.39270475666053	0.98698224852071	0.1752848754821949	15718
100028_59	100028	2249	17	16.309494195354116	0.9846153846153848	0.1813427032900028	13199
100028_60	100028	2181	8	6.760455682791305	0.9585798816568049	0.1858408624426407	1093
100028_8	100028	2302	10	20.072932244456805	0.9905325443786982	0.1797224054630358	6193
100029_1	100029	3746	9	75.31830634560437	0.9741641337386018	0.2275429883685784	28409
100029_11	100029	4128	67	268.40652291596905	0.977710233029382	0.2274377324178573	28721
100029_14	100029	4106	7	21.268725514667285	0.9523809523809524	0.2378961045425823	23165
100029_16	100029	4564	23	107.04471201817375	0.9680851063829788	0.2285321661808264	22316
100029_2	100029	3775	10	149.0596970913467	0.9832826747720363	0.2214708944870381	28514
100029_43	100029	4319	9	30.55735030349047	0.9559270516717324	0.2433504045519693	27513
100032_0	100032	6818	22	27.16977396530334	0.9989802855200544	0.150481000042009	178860
100032_10	100032	6287	2	8.541632137779128	0.9972807613868117	0.1494685536351789	167599
100032_4	100032	6118	13	27.323304453559377	0.9857239972807614	0.1879394618680236	21133
100032_40	100032	5834	12	5.597787611258437	0.9503738953093134	0.1529051296039995	31714
100032_5	100032	6083	6	9.896959238813084	0.9680489462950372	0.1474177694028079	167870
100032_8	100032	6193	10	7.275063253669321	0.9864038069340584	0.1680240661772335	29741
100032_9	100032	6153	11	23.92191602338584	1.0	0.1497821680229916	10744
100033_0	100033	2794	145	88.11644573226951	0.9854910714285714	0.1811145401718929	32253
100033_16	100033	2786	7	16.63876875813115	0.9821428571428572	0.1726840397969232	13834
100033_27	100033	2458	7	5.786266613766821	0.9564732142857144	0.1857140684725328	30084
100033_6	100033	2665	34	42.55935737231389	0.984375	0.1782482381968101	2226
100033_7	100033	2735	52	30.902881828528844	0.9765625	0.1753186923403648	3733
100036_0	100036	2035	4	5.657954176035177	0.965034965034965	0.1957908716522295	39053
100036_1	100036	2239	42	92.09290735786652	0.9953379953379954	0.1701269075363094	45345
100036_12	100036	2169	8	22.22911918289768	0.9906759906759908	0.162840810898473	45772
100036_2	100036	2044	10	20.90112449400956	0.9871794871794872	0.1517398589943276	45820
100036_3	100036	2022	6	6.407230187328438	0.9627039627039627	0.1757693997914202	2839
100036_5	100036	2127	10	59.41812995388019	0.9965034965034965	0.1808800357813189	44061
100036_8	100036	2172	11	10.438237129214658	0.9790209790209792	0.1820013132369852	43669
100036_9	100036	1968	2	3.903308082173608	0.9592074592074592	0.2023880175871988	5061
100038_0	100038	2411	6	12.066429175271026	0.9589958158995816	0.2076343571608164	3509
100038_1	100038	2673	21	17.06282403075959	0.9648535564853556	0.2156587064902494	3634
100038_11	100038	2575	23	17.718237965685745	0.9665271966527196	0.2058536941356401	3720
100038_13	100038	2508	10	14.755627328743053	0.9682008368200836	0.2180268518097568	3718
100038_2	100038	2453	6	14.191140158016353	0.9715481171548116	0.1990504317945869	3674
100038_23	100038	2628	7	9.186177719527668	0.9623430962343096	0.2069153434351339	3447
100038_47	100038	2634	8	9.938491759761783	0.9673640167364016	0.2102235313165694	3497
100038_5	100038	2468	20	12.928627868334903	0.9548117154811716	0.2032305101365938	695
100038_57	100038	2543	20	19.474899256759	0.9707112970711296	0.2071717144913696	278
100038_8	100038	2607	6	20.92780374360217	0.9740585774058578	0.2055871496793484	200
100039_0	100039	2632	15	400.810258333606	0.9980582524271844	0.1766908582416886	106993
100039_17	100039	2641	8	43.45868828913069	0.9980582524271844	0.1773609061195449	7062
100039_3	100039	2617	17	150.3026880032617	0.9990291262135922	0.1749529166516389	90924
100039_6	100039	2533	9	20.003910871785337	0.9970873786407768	0.1833413262494742	5836
100041_0	100041	3147	7	109.85419079124574	0.9959709911361804	0.1801929669949024	3872
100041_1	100041	2978	2	31.81778394924633	0.9863013698630136	0.1718165460575894	3976
100041_10	100041	2876	11	14.739824505674116	0.967767929089444	0.1861796173171878	1962
100041_13	100041	3042	4	9.632013614538527	0.968573730862208	0.1891253566916346	3753
100041_15	100041	3214	8	109.0925166533668	1.0	0.1809709509443459	3937
100041_23	100041	2993	5	62.36806377084152	0.9927477840451248	0.1781890671772045	3794
100041_27	100041	3073	17	55.58319881849192	0.9911361804995972	0.1822224259286884	345
100041_34	100041	2958	3	7.371244215172678	0.9532634971796938	0.1892570286805449	3862
100041_36	100041	2876	5	13.956450589290611	0.9742143432715552	0.1819321043005347	485
100041_4	100041	3033	12	183.5967142643121	0.9983883964544722	0.1814315948169486	2126
100041_66	100041	3696	3	9.294492257039671	0.9629331184528606	0.2144210146432121	3885
100041_73	100041	3444	6	12.960419767162826	0.9693795326349718	0.2010646387410449	279
100041_9	100041	2969	17	339.115981644088	0.9983883964544722	0.1782037165194087	3441
100044_0	100044	3662	37	247.6896857276772	0.9957932692307692	0.1888820648058407	3990
100044_1	100044	5078	21	42.183836316210034	0.966346153846154	0.2093979928585949	3745
100044_10	100044	4344	12	278.6383450416562	0.9963942307692308	0.1917770471873003	3760
100044_12	100044	4389	11	65.23910385545219	0.9825721153846154	0.1888600275033645	3761
100044_139	100044	4121	7	69.50951208356081	0.9891826923076924	0.1940068090420393	3810
100044_18	100044	4929	22	135.4289057258072	0.9909855769230768	0.2016861748936811	3829
100044_19	100044	3978	12	71.78102560532233	0.9825721153846154	0.2282197354681017	3823
100044_2	100044	3866	13	54.38925936922317	0.9771634615384616	0.1934811706245678	3711
100044_20	100044	4256	11	37.0623993507288	0.9693509615384616	0.2151363654415689	4005
100044_21	100044	5346	14	93.14665813773236	0.9885817307692308	0.2180141667453152	3797
100044_24	100044	3962	12	162.46777642626358	0.9939903846153846	0.1966985973873588	3727
100044_27	100044	3854	12	73.40593978445312	0.9861778846153846	0.215459720788149	731
100044_3	100044	4200	173	1061.9641722899355	0.9981971153846154	0.195995427779354	3235
100044_39	100044	4417	9	40.86498669226637	0.9771634615384616	0.229079048848842	3794
100044_4	100044	4615	17	141.2099044512844	0.9909855769230768	0.1994522504292658	3853
100044_40	100044	4044	10	78.39095473342437	0.9861778846153846	0.1914343661657835	3724
100044_42	100044	4278	12	86.1248184963816	0.9879807692307692	0.1961668768835524	3706
100044_49	100044	4044	13	161.40461709734734	0.9933894230769232	0.1921506193353513	3770
100044_5	100044	4236	13	129.6797658502051	0.9921875	0.1973983327747205	3665
100044_50	100044	4119	6	80.2721775045446	0.9891826923076924	0.1916205206667194	284
100044_51	100044	4894	10	55.69999951119939	0.9801682692307692	0.2334014377972902	4000
100044_6	100044	4359	25	114.80438750893344	0.9909855769230768	0.2103705846046689	3660
100044_62	100044	4543	11	61.098846372207866	0.984375	0.2171569658362015	3710
100044_69	100044	4977	9	80.69761668180925	0.9909855769230768	0.2116760564265667	399
100044_7	100044	4213	16	57.52275861975567	0.981971153846154	0.2159314707320423	645
100044_70	100044	4529	10	103.37145174377596	0.9885817307692308	0.2059993512222634	3640
100044_80	100044	4028	11	40.15066386094384	0.9753605769230768	0.2046910028661785	2089
100044_84	100044	3969	3	13.973527585339992	0.9627403846153846	0.204831728772451	3757
100045_0	100045	2990	13	14.289810502832683	0.9760536398467432	0.1992430396084242	12444
100045_10	100045	2655	10	19.97335914499753	0.9808429118773946	0.2240976371007954	3643
100045_3	100045	3224	31	23.126643666095568	0.9770114942528736	0.2044963342053686	3801
100045_4	100045	2693	34	39.74364793162379	0.9827586206896552	0.1793902223297692	1064
100045_5	100045	2609	11	11.064980949672671	0.9703065134099615	0.1955044465761941	1211
100052_0	100052	3009	7	6.049021019845307	0.9596560846560848	0.171534885294153	16174
100062_19	100062	2713	2	5.683725409863961	0.9862681744749596	0.16714284962132	15333
100062_7	100062	2771	10	16.931213182131373	0.9919224555735056	0.1786240184924832	14355
100069_10	100069	3257	7	16.921066243936785	0.9966471081307628	0.1655014639903761	56985
100069_11	100069	2956	7	8.887827784028488	0.9857502095557418	0.1817557707140802	57165
100069_12	100069	3014	2	5.663825627594768	0.9823973176865046	0.179698903123959	56182
100069_17	100069	3375	9	24.666214607090907	0.9983235540653814	0.1766229963927116	17502
100069_2	100069	2962	7	29.501669988913907	0.9983235540653814	0.1621345750270211	9536
100069_23	100069	2935	2	3.039364822882894	0.9572506286672254	0.2024632425589537	56873
100069_30	100069	2982	6	7.442716534291673	0.9798826487845766	0.1771814449993193	56655
100069_34	100069	3180	11	21.017291192591053	0.9966471081307628	0.1678280014142616	3239
100069_4	100069	3087	10	20.9602293507048	0.9966471081307628	0.1689467595820588	31945
100069_42	100069	3064	11	9.627985446738297	0.9874266554903603	0.1838444053628374	13022
100069_8	100069	3109	16	13.002294775804131	0.9874266554903603	0.180787699533184	5307
100070_1	100070	2461	23	16.25725047460143	0.960435212660732	0.1742277688710514	21147
100070_14	100070	2794	22	43.15343613087163	0.9960435212660732	0.1811394009799446	22212
100070_2	100070	2855	10	21.87110149307288	0.9831849653808112	0.1870617642374965	22613
100070_35	100070	2461	10	10.26001679787002	0.950544015825915	0.1803425817459482	2444
100070_37	100070	2477	3	7.02112774802296	0.9545004945598418	0.1914728794986145	21728
100070_4	100070	2859	78	67.0980694815557	0.9940652818991098	0.1760505877819313	1310
100070_7	100070	2655	83	59.16284406297835	0.9960435212660732	0.1760220560170543	22515
100072_0	100072	2433	8	18.440354487001915	0.9947257383966244	0.1620395286697893	43264
100072_1	100072	2381	10	5.404257603019236	0.9567510548523208	0.188317612368133	40606
100072_2	100072	2424	9	12.798443192485133	0.9926160337552744	0.1653650125514343	24854
100074_0	100074	3567	12	289.7121507669205	0.996962794229309	0.1923901365164175	4516
100074_1	100074	3804	7	53.92292652206337	0.9954441913439636	0.1935253581010201	4505
100074_10	100074	4473	10	20.2273908828427	0.9886104783599088	0.2002354614720416	3874
100074_100	100074	3299	4	37.07716833896092	0.996962794229309	0.1923092734471672	4533
100074_113	100074	4057	17	42.59300852060913	0.9931662870159452	0.1941071175914808	4498
100074_12	100074	4766	10	45.22376119052241	0.987851176917236	0.2094277728911446	4493
100074_13	100074	3538	24	272.53576912659105	0.9977220956719818	0.19331258881182	4053
100074_14	100074	3700	14	117.05526480134688	0.9984813971146546	0.1937404912433493	3508
100074_16	100074	3416	1	16.20044076836774	0.9817767653758542	0.1951140483775333	4055
100074_17	100074	3650	20	130.70608720971043	0.9977220956719818	0.1892450500996289	4737
100074_19	100074	3353	12	53.75827806208943	0.9984813971146546	0.1935038422468362	4868
100074_2	100074	3478	7	97.8882816834198	0.9962034927866364	0.1899560844859342	4032
100074_20	100074	4292	16	155.64843684253492	0.9977220956719818	0.1956743538426141	3955
100074_21	100074	3381	8	235.003991262756	0.9984813971146546	0.1907716053395889	4842
100074_27	100074	4070	10	57.68882337391216	0.996962794229309	0.198867833611714	4782
100074_28	100074	3810	36	295.92472767044694	0.9984813971146546	0.1935800998160136	4361
100074_3	100074	3362	13	771.1082532543091	0.9984813971146546	0.1893150638916347	3995
100074_30	100074	3722	23	77.71882008380884	0.9962034927866364	0.2049264273604963	4026
100074_31	100074	3894	9	43.25662493952954	0.9962034927866364	0.1943298862884076	4591
100074_32	100074	3533	12	115.83782603412484	0.9992406985573272	0.1903186511230373	4010
100074_33	100074	3472	11	103.73829556598302	0.9908883826879272	0.1922213527643796	4064
100074_34	100074	3716	10	103.12965996344258	0.985573272589218	0.1935608569013627	3963
100074_35	100074	5362	17	21.231210554494805	0.987851176917236	0.2340896750583995	3129
100074_36	100074	3686	12	271.4143640851316	0.9962034927866364	0.1914864968131417	4356
100074_38	100074	4948	10	33.768322747872745	0.9931662870159452	0.219603879241635	522
100074_39	100074	4967	13	18.62853311217675	0.9741837509491268	0.2452554560031594	4770
100074_4	100074	3475	23	138.33789986208075	0.996962794229309	0.1909896996584091	2783
100074_41	100074	3957	4	14.71160573907561	0.9832953682611996	0.1985750618780364	4591
100074_46	100074	3881	14	121.84640305769486	0.9977220956719818	0.1949882580613184	4594
100074_5	100074	3552	17	313.916544092662	0.9977220956719818	0.1920187302594642	3160
100074_55	100074	4231	6	17.74141647080173	0.987851176917236	0.2088421467523672	3893
100074_56	100074	3937	7	21.706265830731347	0.9924069855732726	0.1957082637370299	1075
100074_57	100074	4490	12	22.55686894310317	0.9901290812452544	0.1990834310456298	4228
100074_58	100074	3962	11	66.61580149343135	0.9870918754745636	0.1946270766096719	3842
100074_59	100074	3257	1	4.072925464398352	0.9574791192103264	0.1991359462808634	4014
100074_7	100074	3553	7	108.24785209576406	0.9992406985573272	0.1885659869777269	4428
100074_70	100074	5120	10	35.4026350676084	0.9946848899012908	0.2033456352489622	4016
100074_72	100074	3993	6	12.782779935091275	0.9787395596051632	0.2140598953999941	4569
100074_8	100074	4418	7	25.71810470297549	0.9924069855732726	0.2004879108873408	4348
100074_81	100074	3592	12	163.6162741519552	0.996962794229309	0.1886775725695651	4472
100074_86	100074	3366	9	23.79195570412637	0.9908883826879272	0.1925737712186022	244
100074_9	100074	3732	17	159.60095810672843	0.9954441913439636	0.1948695962253369	964
100074_98	100074	4402	8	28.369406217517245	0.9946848899012908	0.1956159773674665	3932
100074_99	100074	5591	7	8.769788781034475	0.9696279422930904	0.2085298191452067	404
100076_100	100076	3208	8	30.15872563914347	0.9907834101382488	0.1802871266731554	2959
100076_108	100076	3337	2	15.382723476797915	0.9821428571428572	0.1832971888134671	2609
100076_11	100076	3123	1	5.22336508899938	0.9556451612903226	0.1894141673180033	2769
100076_110	100076	3209	6	13.66574384272534	0.976958525345622	0.1840960527582564	2737
100076_111	100076	3479	3	8.821944570166204	0.9746543778801844	0.18665764428373	2957
100076_112	100076	3413	1	19.431495069602825	0.9867511520737328	0.1860379327537208	2989
100076_116	100076	3163	1	59.252433539894895	0.9902073732718892	0.1874287027010614	2975
100076_119	100076	3035	5	10.778170681306412	0.9700460829493088	0.1720486093256838	3057
100076_12	100076	3042	7	11.492376367170747	0.9700460829493088	0.182625186043687	237
100076_120	100076	3329	10	22.789983552995427	0.9850230414746544	0.1814321503644676	2175
100076_124	100076	3338	5	50.80218808009931	0.9925115207373272	0.182186393452254	3027
100076_126	100076	3236	1	9.72155110829882	0.9827188940092166	0.1800877720788539	2951
100076_127	100076	3090	2	19.71862565707557	0.9861751152073732	0.1775682057746153	2068
100076_129	100076	3058	2	14.91996943760348	0.9850230414746544	0.1756232721168981	2983
100076_13	100076	3132	8	110.44336070595364	0.9942396313364056	0.1766786734113591	3044
100076_133	100076	2927	1	5.156138415306514	0.9631336405529954	0.1829064803312002	2786
100076_135	100076	3636	20	54.00965420176964	0.9913594470046084	0.1883777668112966	2582
100076_137	100076	3131	5	27.27170736606178	0.98963133640553	0.1754166077548941	2953
100076_138	100076	2921	2	6.138053388404737	0.9516129032258064	0.183768885830501	1076
100076_139	100076	3060	8	37.43575773982379	0.9867511520737328	0.1749980356471782	3213
100076_14	100076	3394	7	94.6772227355261	0.994815668202765	0.1741531967233131	3152
100076_144	100076	3021	2	10.68652599876222	0.9798387096774194	0.1813103382764566	3002
100076_147	100076	3193	1	45.6656175427127	0.9965437788018432	0.1819911945380941	2432
100076_149	100076	3021	3	6.755402384106531	0.9683179723502304	0.1843282717559415	2268
100076_15	100076	3132	8	9.58267927387598	0.9602534562211982	0.1820767209078835	3065
100076_150	100076	3024	1	11.62139864435881	0.9809907834101382	0.1846326604950708	2902
100076_153	100076	3300	9	87.45345475824263	0.9925115207373272	0.1760727777143224	3027
100076_16	100076	3328	16	575.699357848855	0.9919354838709676	0.1759471517437059	2963
100076_165	100076	3057	4	13.040314375125728	0.978110599078341	0.1758084024735288	206
100076_170	100076	3120	3	8.23731169736946	0.967741935483871	0.1805647242659015	2958
100076_172	100076	3213	8	13.507584527142484	0.9711981566820276	0.178315874359408	2999
100076_175	100076	3189	4	34.75632756038068	0.9873271889400922	0.1763941147393807	2974
100076_176	100076	2973	2	6.402403158357725	0.9550691244239632	0.1856808011226909	3033
100076_177	100076	3211	5	9.013928441005566	0.9711981566820276	0.1858044863552322	3030
100076_182	100076	3112	1	8.590021668410907	0.9775345622119817	0.1842860480838279	3023
100076_189	100076	3327	9	7.1525358798696885	0.9533410138248848	0.2086545080341116	3049
100076_19	100076	3105	2	322.5997087051045	0.9942396313364056	0.1748975804953773	2973
100076_199	100076	3303	2	11.819231837751037	0.9740783410138248	0.1855307093523431	1461
100076_20	100076	3137	7	25.273866818648383	0.9821428571428572	0.1782575387293782	2985
100076_21	100076	3310	12	179.16287609229795	0.9953917050691244	0.1777458353026554	3058
100076_24	100076	3491	2	18.786304450624804	0.9873271889400922	0.1822072097404448	3014
100076_25	100076	3105	3	171.34286230614143	0.9953917050691244	0.172246055954017	926
100076_26	100076	2863	2	7.400440711531688	0.9671658986175116	0.1881990886835438	2381
100076_27	100076	3252	8	185.60610167495008	0.995967741935484	0.1730653403821831	765
100076_3	100076	4317	4	36.06358606454836	0.9907834101382488	0.2006288562143607	238
100076_32	100076	3057	12	14.6203124294619	0.972926267281106	0.1792611844421454	3005
100076_34	100076	3216	2	125.75147474107044	0.9953917050691244	0.1774639142080906	2754
100076_35	100076	3463	4	54.60108030201346	0.9942396313364056	0.1837392729702316	3058
100076_36	100076	3351	23	233.2581551821941	0.995967741935484	0.1837596096143333	3022
100076_39	100076	3339	5	44.13945592760405	0.9925115207373272	0.1796281604345782	2966
100076_4	100076	3113	3	356.0382200737868	0.9925115207373272	0.1740987180511695	2925
100076_40	100076	2945	1	6.899995133559248	0.9746543778801844	0.1783743228054884	2884
100076_42	100076	3260	2	302.7643716126248	0.993663594470046	0.1755373235742047	2918
100076_46	100076	3334	8	392.3988475106932	0.9930875576036866	0.1801749031437671	1208
100076_48	100076	2956	2	28.22658378589672	0.988479262672811	0.1746431301010107	2759
100076_5	100076	4061	16	78.84867706218647	0.9925115207373272	0.1886691268822904	3025
100076_50	100076	3288	1	50.39641331278296	0.9930875576036866	0.1786082417621781	2740
100076_54	100076	2950	3	8.345086110029232	0.9700460829493088	0.1809564650190218	2962
100076_6	100076	3078	7	93.20861554762486	0.9942396313364056	0.1757565009069739	179
100076_61	100076	3297	12	83.13659376761305	0.9930875576036866	0.1767869406598267	671
100076_66	100076	3280	1	43.25169804222647	0.993663594470046	0.1818519734322322	2993
100076_67	100076	3081	10	14.91607265140811	0.9671658986175116	0.179627314150086	264
100076_7	100076	3125	5	259.342668555978	0.9930875576036866	0.1811381239770237	3020
100076_70	100076	3117	6	49.389006423589	0.9913594470046084	0.1785454387147106	2971
100076_71	100076	2927	5	8.714183025888868	0.9567972350230416	0.1785755339574022	3027
100076_72	100076	3361	5	86.99534190775431	0.9942396313364056	0.1811657059303748	3052
100076_73	100076	3243	13	27.391251461784755	0.9873271889400922	0.1889229423676201	1553
100076_74	100076	3094	4	32.85878166454496	0.9930875576036866	0.1745142957405335	2572
100076_75	100076	3325	5	208.76053361718093	0.9930875576036866	0.1828609891572765	2950
100076_78	100076	3262	13	49.30318069933823	0.9902073732718892	0.1818458073808537	2686
100076_8	100076	3214	10	751.339055324568	0.993663594470046	0.1748532136281042	2955
100076_80	100076	3196	2	15.234462334575078	0.983294930875576	0.1777038407074172	3025
100076_81	100076	3221	2	58.144426426908986	0.9913594470046084	0.1777415277634013	2984
100076_85	100076	3361	2	48.086801058282944	0.9953917050691244	0.1808304909287636	2905
100076_88	100076	2980	4	7.970111095458475	0.9648617511520736	0.1817017207158767	2963
100076_89	100076	3027	9	44.38540760658084	0.9873271889400922	0.174491055327926	2137
100076_92	100076	3222	5	44.83567441764072	0.9913594470046084	0.1777233316905331	2146
100076_93	100076	3261	3	59.68363573343618	0.994815668202765	0.1785726500498267	2998
100076_94	100076	3217	12	79.81513635768819	0.9925115207373272	0.2036621772672443	1312
100076_96	100076	3021	2	7.382251394850702	0.967741935483871	0.1793724854549085	876
100077_2	100077	2491	11	11.12002901661979	0.9683453237410072	0.178752344086056	21833
100077_5	100077	2462	14	9.743875566189894	0.9769784172661872	0.1737119211643506	25835
100078_104	100078	2296	2	8.325768857934566	0.9679572763684912	0.1724231470311832	4882
100078_116	100078	2365	4	20.700272476158865	0.985313751668892	0.165342114626978	4722
100078_12	100078	2335	16	571.1609375185486	0.9966622162883844	0.1701331902630722	4938
100078_14	100078	2331	13	65.13430653565759	0.9879839786381842	0.1646402389924983	4557
100078_158	100078	2304	2	19.40310299998783	0.9893190921228304	0.1659206959192015	4778
100078_18	100078	2321	11	32.96589596153403	0.9839786381842456	0.1706208508124056	4909
100078_2	100078	2376	13	128.56266443902624	0.9959946595460614	0.1690439845534037	4705
100078_21	100078	2200	1	8.240856717908105	0.9632843791722296	0.173361187227873	4945
100078_22	100078	2288	5	13.932174620825885	0.9672897196261684	0.1703638663415881	4162
100078_28	100078	2846	9	94.47492060138993	0.9953271028037384	0.1866761630844494	4884
100078_3	100078	2768	8	76.10674682972162	0.9953271028037384	0.1973565456935994	4673
100078_37	100078	2468	14	36.1012809533544	0.9799732977303072	0.1774698189689946	3800
100078_4	100078	2325	12	31.376654719027123	0.9833110814419226	0.1702229700084833	4833
100078_42	100078	2365	10	26.083517707750858	0.9819759679572764	0.1675734642108424	4908
100078_45	100078	2260	7	18.777537327159227	0.9699599465954606	0.1631808726009173	4875
100078_49	100078	2287	5	23.66726154157504	0.9786381842456608	0.1716330559067325	728
100078_5	100078	2355	1	7.103067681710508	0.9552736982643524	0.1749358404261075	4459
100078_53	100078	2638	13	52.03277404615146	0.9893190921228304	0.180221770486438	4274
100078_59	100078	2413	23	72.39665775846292	0.9939919893190922	0.1675711526076465	2161
100078_6	100078	2461	8	56.00073322138479	0.9939919893190922	0.1682561582589912	4909
100078_63	100078	2545	9	31.170106471206	0.9846461949265688	0.1786123523569642	4666
100078_69	100078	2288	4	10.089518378013588	0.9532710280373832	0.1890336946443097	840
100078_7	100078	2322	19	71.37352109491515	0.9946595460614152	0.1650920267078658	4850
100078_83	100078	2329	5	19.672597474525453	0.979305740987984	0.1721034983949147	925
100078_9	100078	2467	8	81.18976316108075	0.9939919893190922	0.1764457558899415	2086
100078_92	100078	2412	2	26.217149938754712	0.9879839786381842	0.1717468361263275	4750
100078_95	100078	2229	8	17.766001156036964	0.9692923898531376	0.178763598035455	386
100080_2	100080	3068	16	24.09285198088656	0.9990421455938696	0.1352190534461795	7829
100080_5	100080	3129	7	5.746761137488	0.996647509578544	0.1652425194370072	2415
100080_6	100080	2915	7	4.276267023082854	0.9846743295019156	0.147985419611473	1695
100084_1	100084	3833	13	37.31204305881792	0.9871794871794872	0.1955767472528943	10847
100084_10	100084	3675	7	44.38533745734085	0.9935897435897436	0.189721982126157	4644
100084_13	100084	3467	9	12.713760427035789	0.971153846153846	0.2000720587797575	9721
100084_6	100084	3790	11	32.98740255933994	0.9807692307692308	0.1928935202750718	1012
100086_0	100086	2320	33	45.25652400168335	0.9901800327332242	0.1493062182405651	25772
100086_33	100086	2150	4	6.60073833298774	0.9664484451718496	0.1596672107016426	3109
100086_7	100086	2189	13	19.18178769694368	0.9811783960720132	0.1501436604358053	4496
100087_1	100087	2769	19	34.98392111459178	0.9959546925566344	0.1672615743693253	75605
100087_11	100087	3112	41	23.58185664220885	0.9813915857605178	0.1678880188966803	14933
100087_12	100087	2911	18	14.707841795330062	0.97168284789644	0.162028789848866	71914
100087_15	100087	2997	35	17.1192272031201	0.9676375404530744	0.1662218969556134	84500
100087_2	100087	3002	40	39.67733898868977	0.9927184466019418	0.15615701393676	5363
100087_21	100087	2655	11	14.88587464012648	0.994336569579288	0.1515298982990138	83928
100087_29	100087	2839	8	9.164955109801026	0.970873786407767	0.1628776602997767	16816
100087_32	100087	2797	24	16.214579439671688	0.9692556634304208	0.1643548131082808	74624
100087_5	100087	2936	23	23.56626055698757	0.9870550161812298	0.1620337324581578	18700
100087_7	100087	2875	26	14.757604926107376	0.9757281553398058	0.1623556188060232	8589
100087_9	100087	2859	23	37.10285714798122	0.9951456310679612	0.1570619502179342	5027
100089_0	100089	3102	4	47.235790035472576	0.997923875432526	0.1706932221581754	98670
100089_3	100089	3485	19	428.7354806853137	1.0	0.1620100327151606	41792
100099_0	100099	5035	12	175.45228178363988	0.99597747385358	0.194768121890781	19207
100099_1	100099	6035	16	46.37722254576755	0.996781979082864	0.2055392743366931	19087
