library_id	external_id	library_type	number_of_lanes_aggregated	sequenced_reads	preparation_id
PSM6XBSK_G111928	PSM6XBSK	metagenomics		26606129.0	PSM6XBSK_G111928
PSM6XBV2_G110392	PSM6XBV2	metagenomics		14035439.0	PSM6XBV2_G110392
PSM6XBV4_G110397	PSM6XBV4	metagenomics		19902307.0	PSM6XBV4_G110397
PSM6XBUG_G110403	PSM6XBUG	metagenomics		20032306.0	PSM6XBUG_G110403
PSM6XBUI_G110405	PSM6XBUI	metagenomics		13481746.0	PSM6XBUI_G110405
PSM6XBUM_G111864	PSM6XBUM	metagenomics		23864595.0	PSM6XBUM_G111864
PSM6XBUK_G110400	PSM6XBUK	metagenomics		19408045.0	PSM6XBUK_G110400
PSM6XBUQ_G110417	PSM6XBUQ	metagenomics		23177664.0	PSM6XBUQ_G110417
PSM6XBUO_G111878	PSM6XBUO	metagenomics		18050428.0	PSM6XBUO_G111878
PSM7J18E_G110409	PSM7J18E	metagenomics		20086974.0	PSM7J18E_G110409
PSM7J18G_G110410	PSM7J18G	metagenomics		18381116.0	PSM7J18G_G110410
PSM7J18I_G110414	PSM7J18I	metagenomics		18010256.0	PSM7J18I_G110414
PSM7J18K_G110419	PSM7J18K	metagenomics		16233348.0	PSM7J18K_G110419
PSM7J18M_G110433	PSM7J18M	metagenomics		12039560.0	PSM7J18M_G110433
PSM7J14L_G110428	PSM7J14L	metagenomics		12801956.0	PSM7J14L_G110428
PSM7J14N_G110420	PSM7J14N	metagenomics		16747771.0	PSM7J14N_G110420
PSM7J14P_G110426	PSM7J14P	metagenomics		18996648.0	PSM7J14P_G110426
PSM7J14R_G110424	PSM7J14R	metagenomics		24117194.0	PSM7J14R_G110424
PSM7J14T_G110440	PSM7J14T	metagenomics		10120190.0	PSM7J14T_G110440
PSM6XBSE_P_G110459	PSM6XBSE_P	metagenomics	6.0	20555023.0	PSM6XBSE_G110459
PSM6XBSE_G110459	PSM6XBSE	metagenomics	6.0	20200949.0	PSM6XBSE_G110459
PSM6XBVI_G110466	PSM6XBVI	metagenomics		16991491.0	PSM6XBVI_G110466
PSM6XBVK_G110398	PSM6XBVK	metagenomics		14984121.0	PSM6XBVK_G110398
PSM6XBVM_G111927	PSM6XBVM	metagenomics		26562422.0	PSM6XBVM_G111927
PSM6XBVO_G111855	PSM6XBVO	metagenomics		13706656.0	PSM6XBVO_G111855
PSM6XBVQ_G111861	PSM6XBVQ	metagenomics		29838898.0	PSM6XBVQ_G111861
PSM6XBVS_G111958	PSM6XBVS	metagenomics		15752801.0	PSM6XBVS_G111958
PSM7J1B7_G111938	PSM7J1B7	metagenomics		13888382.0	PSM7J1B7_G111938
PSM7J1B9_G111953	PSM7J1B9	metagenomics		14081591.0	PSM7J1B9_G111953
PSM7J1BB_G110401	PSM7J1BB	metagenomics		22064739.0	PSM7J1BB_G110401
PSM7J1BD_G111970	PSM7J1BD	metagenomics		12543067.0	PSM7J1BD_G111970
PSM7J1BF_G110418	PSM7J1BF	metagenomics		18801808.0	PSM7J1BF_G110418
PSM7J1BH_G111962	PSM7J1BH	metagenomics		712.0	PSM7J1BH_G111962
PSM7J18Q_G110435	PSM7J18Q	metagenomics		18008389.0	PSM7J18Q_G110435
PSM6XBSG_P_G95754	PSM6XBSG_P	metagenomics	6.0	14787484.0	PSM6XBSG_G95754
PSM6XBT3_G110448	PSM6XBT3	metagenomics		16232674.0	PSM6XBT3_G110448
PSM6XBT5_G111946	PSM6XBT5	metagenomics		12553619.0	PSM6XBT5_G111946
PSM6XBT7_G111947	PSM6XBT7	metagenomics		8876725.0	PSM6XBT7_G111947
PSM6XBT9_G110396	PSM6XBT9	metagenomics		8855525.0	PSM6XBT9_G110396
PSM6XBTB_G111959	PSM6XBTB	metagenomics		11666944.0	PSM6XBTB_G111959
PSM6XBTD_G111940	PSM6XBTD	metagenomics		7373.0	PSM6XBTD_G111940
PSM7J1AM_G110666	PSM7J1AM	metagenomics		23887002.0	PSM7J1AM_G110666
PSM7J1AS_G111957	PSM7J1AS	metagenomics		18722152.0	PSM7J1AS_G111957
PSM7J1AU_G110673	PSM7J1AU	metagenomics		19034608.0	PSM7J1AU_G110673
PSM7J1AO_G111969	PSM7J1AO	metagenomics		16989212.0	PSM7J1AO_G111969
PSM7J1AQ_G111973	PSM7J1AQ	metagenomics		13405993.0	PSM7J1AQ_G111973
PSM7J1AW_G111963	PSM7J1AW	metagenomics		7971.0	PSM7J1AW_G111963
PSM7J193_G110678	PSM7J193	metagenomics		16130843.0	PSM7J193_G110678
PSM7J127_G111994	PSM7J127	metagenomics		17481323.0	PSM7J127_G111994
PSM7J129_G111997	PSM7J129	metagenomics		3390.0	PSM7J129_G111997
PSM7J12B_G111983	PSM7J12B	metagenomics		15577153.0	PSM7J12B_G111983
PSM7J12D_G110719	PSM7J12D	metagenomics		15782475.0	PSM7J12D_G110719
PSM7J12F_G111982	PSM7J12F	metagenomics		14026634.0	PSM7J12F_G111982
PSM7J169_G111976	PSM7J169	metagenomics		11553948.0	PSM7J169_G111976
PSM7J16F_G112001	PSM7J16F	metagenomics		12395705.0	PSM7J16F_G112001
PSM7J16B_G111998	PSM7J16B	metagenomics		14800029.0	PSM7J16B_G111998
PSM7J16H_G112003	PSM7J16H	metagenomics		14690892.0	PSM7J16H_G112003
PSM6XBTR_G111949	PSM6XBTR	metagenomics		18759870.0	PSM6XBTR_G111949
PSM6XBTT_G111950	PSM6XBTT	metagenomics		13078515.0	PSM6XBTT_G111950
PSM6XBTX_G111939	PSM6XBTX	metagenomics		7506756.0	PSM6XBTX_G111939
PSM6XBTZ_P_G95696	PSM6XBTZ_P	metagenomics	6.0	9643933.0	PSM6XBTZ_G95696
PSM6XBU2_G111967	PSM6XBU2	metagenomics		12026758.0	PSM6XBU2_G111967
PSM7J1DF_G111972	PSM7J1DF	metagenomics		7016635.0	PSM7J1DF_G111972
PSM7J1DL_G111964	PSM7J1DL	metagenomics		11410431.0	PSM7J1DL_G111964
PSM7J14X_G110715	PSM7J14X	metagenomics		14172365.0	PSM7J14X_G110715
PSM7J154_G110707	PSM7J154	metagenomics		14893108.0	PSM7J154_G110707
PSM7J156_G111995	PSM7J156	metagenomics		10878508.0	PSM7J156_G111995
PSM6XBVY_P_G95682	PSM6XBVY_P	metagenomics	6.0	12199551.0	PSM6XBVY_G95682
PSM7J199_G110665	PSM7J199	metagenomics		35109519.0	PSM7J199_G110665
PSM7J19B_G110670	PSM7J19B	metagenomics		24724477.0	PSM7J19B_G110670
PSM7J19F_G110667	PSM7J19F	metagenomics		6041308.0	PSM7J19F_G110667
PSM7J19H_G111960	PSM7J19H	metagenomics		10533304.0	PSM7J19H_G111960
PSM7J19J_G110681	PSM7J19J	metagenomics		18690257.0	PSM7J19J_G110681
PSM7J17L_G110687	PSM7J17L	metagenomics		20842525.0	PSM7J17L_G110687
PSM7J17T_G111984	PSM7J17T	metagenomics		10279209.0	PSM7J17T_G111984
PSM7J158_G111988	PSM7J158	metagenomics		12800187.0	PSM7J158_G111988
PSM7J15A_G110716	PSM7J15A	metagenomics		13932592.0	PSM7J15A_G110716
PSM7J15G_G111989	PSM7J15G	metagenomics		13684799.0	PSM7J15G_G111989
PSM7J15I_G111977	PSM7J15I	metagenomics		9167642.0	PSM7J15I_G111977
PSMA265N_G110723	PSMA265N	metagenomics		7496426.0	PSMA265N_G110723
PSMA265T_G110690	PSMA265T	metagenomics		17166107.0	PSMA265T_G110690
PSM6XBW1_P_G95770	PSM6XBW1_P	metagenomics	6.0	15614144.0	PSM6XBW1_G95770
PSM7J19N_G110671	PSM7J19N	metagenomics		16023796.0	PSM7J19N_G110671
PSM7J19P_G110668	PSM7J19P	metagenomics		25603614.0	PSM7J19P_G110668
PSM7J19R_G111955	PSM7J19R	metagenomics		13013472.0	PSM7J19R_G111955
PSM7J19T_G111965	PSM7J19T	metagenomics		16628235.0	PSM7J19T_G111965
PSM7J16U_G110674	PSM7J16U	metagenomics		15443163.0	PSM7J16U_G110674
PSM7J16W_G111986	PSM7J16W	metagenomics		14018283.0	PSM7J16W_G111986
PSM7J16Y_G110713	PSM7J16Y	metagenomics		16150107.0	PSM7J16Y_G110713
PSM7J171_G110708	PSM7J171	metagenomics		9012194.0	PSM7J171_G110708
PSM7J173_G111978	PSM7J173	metagenomics		14333347.0	PSM7J173_G111978
PSM6XBW3_G111948	PSM6XBW3	metagenomics		3699981.0	PSM6XBW3_G111948
PSM7J19X_P_G95688	PSM7J19X_P	metagenomics	6.0	9842028.0	PSM7J19X_G95688
PSM7J19Z_G111937	PSM7J19Z	metagenomics		8901395.0	PSM7J19Z_G111937
PSM7J1A2_G110669	PSM7J1A2	metagenomics		10691703.0	PSM7J1A2_G110669
PSM7J1A4_G111951	PSM7J1A4	metagenomics		12468403.0	PSM7J1A4_G111951
PSM7J1A6_G110672	PSM7J1A6	metagenomics		8354853.0	PSM7J1A6_G110672
PSM7J1A8_G110682	PSM7J1A8	metagenomics		16881420.0	PSM7J1A8_G110682
PSM7J17V_G110684	PSM7J17V	metagenomics		12180139.0	PSM7J17V_G110684
PSM7J17X_G110688	PSM7J17X	metagenomics		7928973.0	PSM7J17X_G110688
PSM7J17Z_G110675	PSM7J17Z	metagenomics		15257562.0	PSM7J17Z_G110675
PSM7J182_G110679	PSM7J182	metagenomics		19198644.0	PSM7J182_G110679
PSM7J184_G110705	PSM7J184	metagenomics		16720333.0	PSM7J184_G110705
PSM7J186_G110714	PSM7J186	metagenomics		12354497.0	PSM7J186_G110714
PSM7J15K_G111975	PSM7J15K	metagenomics		9014072.0	PSM7J15K_G111975
PSM7J15M_G111980	PSM7J15M	metagenomics		6067709.0	PSM7J15M_G111980
PSM7J15O_G110706	PSM7J15O	metagenomics		9653636.0	PSM7J15O_G110706
PSM7J15Q_G110709	PSM7J15Q	metagenomics		11902949.0	PSM7J15Q_G110709
PSM7J15S_G110711	PSM7J15S	metagenomics		15022821.0	PSM7J15S_G110711
PSM7J15U_G110721	PSM7J15U	metagenomics		6472455.0	PSM7J15U_G110721
PSMA265D_G112000	PSMA265D	metagenomics		14540701.0	PSMA265D_G112000
PSMA265F_G110731	PSMA265F	metagenomics		11960520.0	PSMA265F_G110731
PSMA265L_G110729	PSMA265L	metagenomics		16589863.0	PSMA265L_G110729
PSMA265J_G110659	PSMA265J	metagenomics		19727889.0	PSMA265J_G110659
PSMA265J_TR_P6018C23_MGX	PSMA265J_TR	metagenomics		19727889.0	PSMA265J_P6018C23_MGX
PSMA265H_G110662	PSMA265H	metagenomics		12640150.0	PSMA265H_G110662
PSM7J1BJ_G111952	PSM7J1BJ	metagenomics		9691564.0	PSM7J1BJ_G111952
PSM7J1BL_G111956	PSM7J1BL	metagenomics		12688606.0	PSM7J1BL_G111956
PSM7J1BN_P_G95705	PSM7J1BN_P	metagenomics	6.0	16178057.0	PSM7J1BN_G95705
PSM7J1BP_G111968	PSM7J1BP	metagenomics		10939460.0	PSM7J1BP_G111968
PSM7J1BR_G110685	PSM7J1BR	metagenomics		8883678.0	PSM7J1BR_G110685
PSM7J12J_G110677	PSM7J12J	metagenomics		12369494.0	PSM7J12J_G110677
PSM7J12R_G110718	PSM7J12R	metagenomics		20534738.0	PSM7J12R_G110718
PSMA263M_G111979	PSMA263M	metagenomics		17353048.0	PSMA263M_G111979
PSMA263S_G111999	PSMA263S	metagenomics		12479921.0	PSMA263S_G111999
PSMA263U_G111987	PSMA263U	metagenomics		12863002.0	PSMA263U_G111987
PSMA263W_G110735	PSMA263W	metagenomics		13451822.0	PSMA263W_G110735
PSM7J1BV_G111954	PSM7J1BV	metagenomics		14371110.0	PSM7J1BV_G111954
PSM7J1BX_G111966	PSM7J1BX	metagenomics		10078997.0	PSM7J1BX_G111966
PSM7J1C2_P_G95706	PSM7J1C2_P	metagenomics	6.0	18434737.0	PSM7J1C2_G95706
PSM7J1C4_G111971	PSM7J1C4	metagenomics		12957807.0	PSM7J1C4_G111971
PSM7J12V_G111993	PSM7J12V	metagenomics		16399220.0	PSM7J12V_G111993
PSM7J12Z_G111974	PSM7J12Z	metagenomics		19013912.0	PSM7J12Z_G111974
PSMA264K_G111941	PSMA264K	metagenomics		17576409.0	PSMA264K_G111941
PSM7J1B3_P_G95780	PSM7J1B3_P	metagenomics	6.0	15462773.0	PSM7J1B3_G95780
PSM7J177_G110680	PSM7J177	metagenomics		4512728.0	PSM7J177_G110680
PSM7J179_G110683	PSM7J179	metagenomics		11126559.0	PSM7J179_G110683
PSM7J17B_G110686	PSM7J17B	metagenomics		4754113.0	PSM7J17B_G110686
PSM7J17D_G111961	PSM7J17D	metagenomics		5695721.0	PSM7J17D_G111961
PSM7J17F_G110676	PSM7J17F	metagenomics		2473880.0	PSM7J17F_G110676
PSM7J15W_G110717	PSM7J15W	metagenomics		10340023.0	PSM7J15W_G110717
PSM7J161_G110710	PSM7J161	metagenomics		19529615.0	PSM7J161_G110710
PSM7J163_G110720	PSM7J163	metagenomics		12716746.0	PSM7J163_G110720
PSMA2668_G110734	PSMA2668	metagenomics		15832379.0	PSMA2668_G110734
PSMA266C_G111945	PSMA266C	metagenomics		9638.0	PSMA266C_G111945
PSM7J13I_G111991	PSM7J13I	metagenomics		13244903.0	PSM7J13I_G111991
PSM7J13K_G111992	PSM7J13K	metagenomics		12098839.0	PSM7J13K_G111992
PSM7J13Q_G111981	PSM7J13Q	metagenomics		20529872.0	PSM7J13Q_G111981
PSM7J13M_G110712	PSM7J13M	metagenomics		17500507.0	PSM7J13M_G110712
PSMA2651_P_G95797	PSMA2651_P	metagenomics	6.0	14152874.0	PSMA2651_G95797
PSMA2653_G111985	PSMA2653	metagenomics		10934669.0	PSMA2653_G111985
PSMA2659_G111942	PSMA2659	metagenomics		16495274.0	PSMA2659_G111942
PSMA265B_G110691	PSMA265B	metagenomics		10497501.0	PSMA265B_G110691
PSMA267D_G111935	PSMA267D	metagenomics		19511156.0	PSMA267D_G111935
PSMA267F_G111936	PSMA267F	metagenomics		17604609.0	PSMA267F_G111936
PSMA267H_G110698	PSMA267H	metagenomics		15110853.0	PSMA267H_G110698
PSMA264O_G111996	PSMA264O	metagenomics		13344875.0	PSMA264O_G111996
PSMA264Q_G111990	PSMA264Q	metagenomics		8167976.0	PSMA264Q_G111990
PSMA264S_G110730	PSMA264S	metagenomics		12921798.0	PSMA264S_G110730
PSMA264U_G110732	PSMA264U	metagenomics		19536116.0	PSMA264U_G110732
PSMA264W_G112002	PSMA264W	metagenomics		14118347.0	PSMA264W_G112002
PSMA267J_G110663	PSMA267J	metagenomics		33006309.0	PSMA267J_G110663
PSMA267P_G110696	PSMA267P	metagenomics		26727360.0	PSMA267P_G110696
PSMA267R_G110697	PSMA267R	metagenomics		18987109.0	PSMA267R_G110697
PSMB4MBK_G110701	PSMB4MBK	metagenomics		11517775.0	PSMB4MBK_G110701
PSMB4MBI_G111933	PSMB4MBI	metagenomics		19708764.0	PSMB4MBI_G111933
PSMB4MC7_G110703	PSMB4MC7	metagenomics		12371344.0	PSMB4MC7_G110703
PSM7J4EF_G110724	PSM7J4EF	metagenomics		22859916.0	PSM7J4EF_G110724
PSMA266I_G110733	PSMA266I	metagenomics		15067638.0	PSMA266I_G110733
PSMA266M_G110661	PSMA266M	metagenomics		23644475.0	PSMA266M_G110661
PSMA266O_G111944	PSMA266O	metagenomics		12404630.0	PSMA266O_G111944
PSMA266Q_G110692	PSMA266Q	metagenomics		11973327.0	PSMA266Q_G110692
PSMA269G_G110695	PSMA269G	metagenomics		14809078.0	PSMA269G_G110695
PSMA269O_G110700	PSMA269O	metagenomics		26361998.0	PSMA269O_G110700
PSMB4MBS_G110702	PSMB4MBS	metagenomics		16214200.0	PSMB4MBS_G110702
PSMA265X_G110722	PSMA265X	metagenomics		15458132.0	PSMA265X_G110722
PSMA266U_G110728	PSMA266U	metagenomics		9217346.0	PSMA266U_G110728
PSMA266Y_G110689	PSMA266Y	metagenomics		11998725.0	PSMA266Y_G110689
PSMA2671_G111943	PSMA2671	metagenomics		9418209.0	PSMA2671_G111943
PSMA2675_G110693	PSMA2675	metagenomics		13046930.0	PSMA2675_G110693
PSMA269S_G110694	PSMA269S	metagenomics		10053824.0	PSMA269S_G110694
PSMA269W_G110699	PSMA269W	metagenomics		14144916.0	PSMA269W_G110699
PSMA26A1_G111931	PSMA26A1	metagenomics		14856784.0	PSMA26A1_G111931
PSMA26A3_G110660	PSMA26A3	metagenomics		12876322.0	PSMA26A3_G110660
PSMB4MC1_G111932	PSMB4MC1	metagenomics		17940450.0	PSMB4MC1_G111932
PSMB4MC3_G111934	PSMB4MC3	metagenomics		8503613.0	PSMB4MC3_G111934
PSMB4MC5_G110704	PSMB4MC5	metagenomics		17052597.0	PSMB4MC5_G110704
